"cell_id","Component_1","Component_2","State","Pseudotime","stage_group","paper_like_label","SOX2","EOMES","MYT1L","Zone"
"SRR2967672",14.6444014198889,-4.67070700272975,"1",0.322683273866986,"AP_like","AP1",0,0,6.38722121487578,"VZ"
"SRR2967673",14.9720522999315,0.394599928878547,"7",8.78791928309603,"AP_like","AP2",0,0,8.52570089004515,"iSVZ"
"SRR2967674",14.8711331078279,-4.37438592896401,"1",0.473131930777831,"AP_like","AP1",0,0,7.62929104154186,"VZ"
"SRR2967675",7.05138330262045,4.92439103072027,"3",13.3642374006842,"BP_like","BP2",3.00360583441895,0,0.66764147634159,"iSVZ"
"SRR2967676",13.9299538266002,-5.03503730848613,"1",0.347727000546414,"AP_like","AP1",0,0,8.529001000476,"VZ"
"SRR2967677",7.29407887012208,5.05452718052307,"3",13.5681281664038,"BP_like","BP2",6.27462694863607,0,0,"iSVZ"
"SRR2967678",8.00595781535251,5.39066213252326,"3",14.1232091544047,"BP_like","BP2",6.97314055506299,0,0,"iSVZ"
"SRR2967679",14.5141750436111,-4.81530785690093,"1",0.258713223477572,"AP_like","AP1",0,0,7.7167440243229,"VZ"
"SRR2967680",14.2172010960977,-4.31367323376005,"1",0.841492211270898,"AP_like","AP1",0.960128373822539,0,7.56241797960253,"VZ"
"SRR2967681",15.3557005224063,0.789651046659122,"7",9.19455067399602,"BP_like","AP2",0,0,8.1836304194869,"iSVZ"
"SRR2967682",14.5063375957832,0.636576886549206,"7",8.33748108302776,"AP_like","AP2",0,0.639359985461823,7.65562373955208,"iSVZ"
"SRR2967683",14.0019121190718,1.07832029199365,"7",7.86038297493518,"AP_like","AP2",0,6.00503837035,3.15165427975436,"VZ"
"SRR2967684",14.6940259022779,-4.65990313486257,"1",0.30823245076705,"AP_like","AP1",0,1.01611830281732,8.83232041685226,"VZ"
"SRR2967685",14.3379351816634,-4.50357882366409,"1",0.616892098964888,"AP_like","AP1",0,0,8.66119021336333,"VZ"
"SRR2967686",14.9008976205778,-4.40049839542291,"1",0.435896043108998,"AP_like","AP1",0,0,7.27468098840457,"VZ"
"SRR2967687",14.539487937572,-4.75690954314148,"1",0.297694072485423,"AP_like","AP1",0,0,7.60493863754122,"VZ"
"SRR2967688",6.42256409563312,5.17876143099094,"3",13.3934315143136,"BP_like","BP2",5.2155854163088,0,0,"iSVZ"
"SRR2967689",7.74959827619726,2.56186865019485,"2",10.6322385659882,"BP_like","BP3",1.85013131704566,0,7.83152260261822,"iSVZ"
"SRR2967690",14.5525783523243,-4.59933384194815,"1",0.429512439609192,"AP_like","AP1",0,0,9.12367395530515,"VZ"
"SRR2967691",14.4594449143069,-4.97201961642567,"1",0.147744113559745,"AP_like","AP1",0.895263838687277,0,8.97309462289202,"VZ"
"SRR2967692",6.54715427570479,4.88612182829014,"3",13.1593503014794,"BP_like","BP2",0,0,1.52956111311572,"iSVZ"
"SRR2967693",14.0050911756064,-4.9664238934155,"1",0.371649709505402,"AP_like","AP1",0,0,4.64517132804008,"VZ"
"SRR2967694",14.1895347283386,-5.09005224083187,"1",0.174385050257798,"AP_like","AP1",0,0,7.69687018448984,"VZ"
"SRR2967695",14.4149823877615,-4.56688348117723,"1",0.524281409929255,"AP_like","AP1",0.452775694432578,0,8.68358768671851,"VZ"
"SRR2967696",14.9205965679583,0.792255545021336,"7",8.76035564877001,"AP_like","AP2",0.443329754753666,0,0,"iSVZ"
"SRR2967697",13.462886044636,-5.56678445457874,"1",0.106793453775184,"AP_like","AP1",0,0,7.77567611816387,"VZ"
"SRR2967698",14.0887562120213,-4.5989892529933,"1",0.653365735586706,"AP_like","AP1",0,0,9.2514753095607,"VZ"
"SRR2967699",7.85098560634334,5.11897881369163,"3",13.81531025737,"BP_like","BP2",7.81766802129075,0,0,"iSVZ"
"SRR2967700",14.506689664571,-4.51265552451949,"1",0.52760944704493,"AP_like","AP1",0,0,8.55572030957348,"VZ"
"SRR2967701",13.9644901163937,-5.12544204744031,"1",0.251837629741405,"AP_like","AP1",0,0,9.06452452546505,"VZ"
"SRR2967702",14.5215047703633,-4.70331592772981,"1",0.353345337838176,"AP_like","AP1",0,0,7.43909117035312,"VZ"
"SRR2967703",14.4339529667333,-4.94858059853112,"1",0.180571164467449,"AP_like","AP1",0,0,9.31617063798318,"VZ"
"SRR2967704",15.0778714300193,0.823640097700148,"7",8.91924322943148,"AP_like","AP2",0,0,5.52353059278044,"iSVZ"
"SRR2967705",14.0474944407579,-4.98863994075962,"1",0.331732812317782,"AP_like","AP1",0,0,7.85632592164594,"VZ"
"SRR2967706",14.6413840281756,0.368893966384487,"7",8.45627306565664,"AP_like","AP2",0,0,4.55269061291237,"iSVZ"
"SRR2967707",14.5169070274456,-4.82307932268535,"1",0.250584602967017,"AP_like","AP1",0,0,8.66361147049438,"VZ"
"SRR2967708",7.62897976369554,5.02167840162158,"3",13.6492942176988,"BP_like","BP2",3.43506714044223,0,1.3105029963417,"iSVZ"
"SRR2967709",14.1926737281409,-5.03170475668356,"1",0.224008822835637,"AP_like","AP1",0,0,7.94496968829531,"VZ"
"SRR2967710",8.32601930967381,5.09409907377738,"3",13.9508937455599,"BP_like","BP2",0,4.52573690353794,0.290180198510082,"iSVZ"
"SRR2967711",14.9042360266044,-4.63438582983531,"1",0.229277508655596,"AP_like","AP1",0,0,6.70825622323128,"VZ"
"SRR2967712",13.6942698072492,-5.1909975473809,"1",0.32462670707006,"AP_like","AP1",0,0,6.66099419864678,"VZ"
"SRR2967713",14.2021171554006,-4.9747129626133,"1",0.269412936021147,"AP_like","AP1",0,0,8.35448742351976,"VZ"
"SRR2967714",6.88133913659447,4.54084213739205,"3",12.9458420973387,"BP_like","BP2",3.25119190141322,0,7.44571842795547,"iSVZ"
"SRR2967715",8.04869229145674,4.81139569198827,"3",13.5916413920425,"BP_like","BP2",3.04398660975648,0.440613138139976,4.07435129404382,"iSVZ"
"SRR2967716",14.3399933313592,-4.8796637916956,"1",0.286261450144459,"AP_like","AP1",0,0,6.81528081439061,"VZ"
"SRR2967717",14.7886263666207,-4.55451915944578,"1",0.35500990674524,"AP_like","AP1",0,0,7.88028757841996,"VZ"
"SRR2967718",14.8286424739715,0.726963428507184,"7",8.66465189922064,"AP_like","AP2",0,6.71825201551371,2.20544256225305,"iSVZ"
"SRR2967719",14.5906020754265,0.543737997756778,"7",8.41604457280517,"AP_like","AP2",0.383481460951873,2.17849156782231,0,"iSVZ"
"SRR2967720",14.2264772029251,-4.92174745041171,"1",0.304091253648856,"AP_like","AP1",0,0,7.14129994372953,"VZ"
"SRR2967721",14.4359475549911,-4.87514718239225,"1",0.243970260873843,"AP_like","AP1",0,0,9.00347855895508,"VZ"
"SRR2967722",6.82794742937323,5.01998826653471,"3",13.3795232259823,"BP_like","BP2",1.98632719279403,0,0,"iSVZ"
"SRR2967723",14.4483850311117,0.492900425025155,"7",8.27102706621851,"AP_like","AP2",0,0,2.45417852583858,"VZ"
"SRR2967724",1.52386867219733,3.77249078594821,"4",17.9636296719662,"BP_like","BP1",4.50926512240761,0,0,"oSVZ"
"SRR2967725",15.6091216764404,1.16417194853605,"7",9.46993980341265,"BP_like","AP2",0,0,2.96148257068491,"iSVZ"
"SRR2967726",14.7479587211626,-4.82600707266215,"1",0.136655766053424,"AP_like","AP1",0,0,7.66962918039576,"VZ"
"SRR2967727",14.4923342341106,-4.90683427605479,"1",0.18902240123609,"AP_like","AP1",0,0,6.55440313110712,"VZ"
"SRR2967728",7.84950957893046,5.31707794804041,"3",14.001495632752,"BP_like","BP2",2.12932258746627,0,0,"iSVZ"
"SRR2967729",14.6185979999278,-4.79165802999486,"1",0.229108974310878,"AP_like","AP1",0,0.525668007375278,9.09776089398994,"VZ"
"SRR2967730",14.555770902538,0.319274212220241,"7",8.36783334691255,"AP_like","AP2",0,0,8.60569803554898,"iSVZ"
"SRR2967731",2.00691331615412,3.47242916417591,"4",17.5114309922982,"BP_like","BP1",3.85001926896729,0,0,"oSVZ"
"SRR2967732",14.3928188856382,-4.61023159841414,"1",0.496970560153459,"AP_like","AP1",0,0,0,"VZ"
"SRR2967733",7.9809764493037,4.96905173762881,"3",13.717541505995,"BP_like","BP2",2.98424663541089,1.32371592851016,0.300775060516194,"iSVZ"
"SRR2967734",13.9449076500299,-4.89746431468459,"1",0.461107878025737,"AP_like","AP1",0,0.636200942476244,4.94405724658395,"VZ"
"SRR2967735",6.99886126501924,5.01738623014192,"3",13.4342911266733,"BP_like","BP2",4.85208875297637,0,0,"iSVZ"
"SRR2967736",8.29820573127126,5.17631538888194,"3",14.0190606172269,"BP_like","BP2",0,0,1.22188945139948,"iSVZ"
"SRR2967737",14.5072458428546,-4.76198427778847,"1",0.308790141077935,"AP_like","AP1",0,0,7.59846198128186,"VZ"
"SRR2967738",14.8925008112393,-4.59690078141692,"1",0.267789463977387,"AP_like","AP1",0,0,7.46011182012735,"VZ"
"SRR2967739",7.75385430339563,5.18281193658492,"3",13.842946165607,"BP_like","BP2",5.08133962745194,0,0,"iSVZ"
"SRR2967740",6.93741441606783,5.15724325464489,"3",13.5455189881792,"BP_like","BP2",3.04371895499158,0,0,"iSVZ"
"SRR2967741",14.1470291416181,-5.01589581471445,"1",0.259868506985024,"AP_like","AP1",2.14151780671776,0,8.36094362632095,"VZ"
"SRR2967742",7.22441320334218,2.89153837098792,"2",11.2493767798484,"BP_like","BP3",0,6.24332062620892,6.68375258920821,"iSVZ"
"SRR2967743",8.19568097177146,2.67230417873173,"2",10.2855647743623,"BP_like","BP3",0,6.36351453505228,0.296931913591309,"iSVZ"
"SRR2967744",14.4594663943141,-4.7487983437731,"1",0.343380168473032,"AP_like","AP1",0,0,7.69554150852693,"VZ"
"SRR2967745",14.0666713723864,-5.22479568784803,"1",0.115511849645682,"AP_like","AP1",0,0,9.0022440116031,"VZ"
"SRR2967746",6.64517383089512,4.7096650998869,"3",13.0258737103201,"BP_like","BP2",3.31375085179697,0,0,"iSVZ"
"SRR2967747",14.4955588852591,-5.07033813619608,"1",0.0441811400128545,"AP_like","AP1",0,0,6.82617982207454,"VZ"
"SRR2967748",13.5535348176795,-4.84620882893948,"1",0.694653896051041,"AP_like","AP1",0,0,9.08778104770847,"VZ"
"SRR2967749",14.5090235077543,-4.77313972032758,"1",0.29815372726145,"AP_like","AP1",0,0,8.16190279432681,"VZ"
"SRR2967750",14.4926055358816,0.395561343296731,"7",8.30934406183738,"AP_like","AP2",0,0.430948920629248,0.841176096526681,"iSVZ"
"SRR2967751",14.014183665588,-5.38548119491417,"1",0,"AP_like","AP1",0,0,8.23100992204362,"VZ"
"SRR2967752",14.3331999554986,-5.0696545482718,"1",0.12302137573954,"AP_like","AP1",0,0,7.71570121800128,"VZ"
"SRR2967753",14.9365724146695,-4.66859025862696,"1",0.183713029519932,"AP_like","AP1",0,0,8.68476965591893,"VZ"
"SRR2967754",14.4404864192205,0.33803907453424,"7",8.25387019467349,"AP_like","AP2",0,0,6.31548290633297,"VZ"
"SRR2967755",14.6863975710591,-4.61946348262791,"1",0.347359303610763,"AP_like","AP1",0,0,5.97904442794233,"VZ"
"SRR2967756",14.2761855198365,-4.81183266312466,"1",0.376478504160035,"AP_like","AP1",0,0,6.52793828194386,"VZ"
"SRR2967757",14.6254482123951,1.09744922672674,"7",8.4839806181046,"AP_like","AP2",0.530975639615236,2.4067026440554,0.28519741561468,"iSVZ"
"SRR2967758",15.0478561681492,-4.42663517103625,"1",0.34214278000954,"AP_like","AP1",0,0,6.99020609794419,"VZ"
"SRR2967759",14.9330290299804,-4.36283000152731,"1",0.453425587642854,"AP_like","AP1",0,0,8.02780649692911,"VZ"
"SRR2967760",8.51032731995954,5.39080202250042,"3",14.2921854387391,"BP_like","BP2",4.91336815967972,0.413993692578406,0,"iSVZ"
"SRR2967761",8.26090390596999,5.09254762031827,"3",13.9276313952199,"BP_like","BP2",5.89820593350092,0,0.303356423868461,"iSVZ"
"SRR2967762",14.4482120586936,-4.63789581353932,"1",0.446019037315055,"AP_like","AP1",0,0,7.67938860862628,"VZ"
"SRR2967763",16.1375136448963,1.49248760097893,"7",10.0170457847275,"BP_like","AP2",0,0,10.0370938958061,"iSVZ"
"SRR2967764",0.676196956139462,3.58409604064788,"4",18.8081223418088,"BP_like","BP1",2.68100840571331,0,2.39372370832223,"oSVZ"
"SRR2967765",14.887184309954,-4.43451312816631,"1",0.412692812437258,"AP_like","AP1",0,0,9.67344865595961,"VZ"
"SRR2967766",14.5678132943331,-4.67927372172224,"1",0.352096072643081,"AP_like","AP1",0,0,8.76185702478967,"VZ"
"SRR2967767",13.8682538400904,-5.30942917961828,"1",0.136968144376502,"AP_like","AP1",0,0,8.98993088681434,"VZ"
"SRR2967768",14.5297670915364,-4.47142769388819,"1",0.552617072809099,"AP_like","AP1",0,0,5.32126430248459,"VZ"
"SRR2967769",7.80393756437515,2.60114503637109,"2",10.601781721194,"BP_like","BP3",2.52338380358319,7.91991804588224,1.56212272900062,"iSVZ"
"SRR2967770",14.0284621268744,-4.88980170628829,"1",0.42754844010636,"AP_like","AP1",0,0,0,"VZ"
"SRR2967771",14.6782331008761,-4.5742975949605,"1",0.390888302975385,"AP_like","AP1",0,0,2.30936830114496,"VZ"
"SRR2967772",14.6493965825359,0.389837727419795,"7",8.46552617518603,"AP_like","AP2",0,0,6.6876206320849,"iSVZ"
"SRR2967773",14.6001631235918,0.624609595637781,"7",8.43043189684276,"AP_like","AP2",0,0.23106001235101,8.71664800788143,"iSVZ"
"SRR2967774",14.790793445527,-4.31338846537576,"1",0.565318633605491,"AP_like","AP1",0,0,1.73833982782179,"VZ"
"SRR2967775",14.3060277297755,-4.9797310648621,"1",0.214926909216568,"AP_like","AP1",0,0,5.86323476683399,"VZ"
"SRR2967776",14.6688794758906,0.296918519174755,"7",8.47941325453738,"AP_like","AP2",0,0,6.65605439884875,"iSVZ"
"SRR2967777",13.8774162177624,-4.8866417731089,"1",0.503130611893638,"AP_like","AP1",0,0,7.20072208779512,"VZ"
"SRR2967778",6.9297879358771,4.89162885167717,"3",13.2926529652259,"BP_like","BP2",1.90406013857347,0,0.814017953310434,"iSVZ"
"SRR2967779",14.2266691310749,-4.82075328517692,"1",0.392531127250781,"AP_like","AP1",0,0.192026209388621,5.75527484049709,"VZ"
"SRR2967780",14.9813106031272,0.83409835273021,"7",8.82347169106591,"AP_like","AP2",0,0,5.88448802974188,"iSVZ"
"SRR2967781",14.7102206167436,0.381426638021339,"7",8.52574260072056,"AP_like","AP2",0,0,7.76141161003933,"iSVZ"
"SRR2967782",14.6275694601703,-4.52588837574731,"1",0.457740897659452,"AP_like","AP1",0,0,8.44107673469862,"VZ"
"SRR2967783",4.17505425704446,3.28566373963822,"4",15.3617898433613,"BP_like","BP1",3.10994052992688,6.83838455835769,1.09870925353664,"oSVZ"
"SRR2967784",14.958345773501,0.173861220974266,"7",8.7610215144077,"AP_like","AP2",0,0,8.4826547063469,"iSVZ"
"SRR2967785",0.23225072785746,3.4642749367653,"4",19.2481893388877,"BP_like","BP1",2.71075905467851,0,0,"oSVZ"
"SRR2967786",15.3278136480971,0.860454419628535,"7",9.170949600441,"AP_like","AP2",0,0.227142189990109,2.22063951287686,"iSVZ"
"SRR2967787",6.79050105956842,4.7623616053791,"3",13.1241855469234,"BP_like","BP2",5.12153766152091,0,0.687479098830556,"iSVZ"
"SRR2967788",14.8159851808303,0.633247166660981,"7",8.64640624144382,"AP_like","AP2",0,0,4.20038664552056,"iSVZ"
"SRR2967789",14.1246084380349,-4.88630848529688,"1",0.384265480996665,"AP_like","AP1",0,0,7.46539498531407,"VZ"
"SRR2967790",15.0960996136407,1.11308399394105,"7",8.9547659809816,"AP_like","AP2",0,0,8.61573261725984,"iSVZ"
"SRR2967791",14.8166193770095,0.398215232039914,"7",8.63296789166974,"AP_like","AP2",0,0,8.62645008828814,"iSVZ"
"SRR2967792",14.8578854889141,-4.36401027677944,"1",0.488609642354169,"AP_like","AP1",0,0,6.75412587877914,"VZ"
"SRR2967793",14.1902217255342,-5.01214736203563,"1",0.242332319300473,"AP_like","AP1",0,0,4.84739064689792,"VZ"
"SRR2967794",8.16935132096303,4.98165708952235,"3",13.7924846193891,"BP_like","BP2",0.235502827387712,8.43122596339994,0,"iSVZ"
"SRR2967795",14.6805870011439,0.375081878994525,"7",8.49578109234804,"AP_like","AP2",0,0,5.88062430981438,"iSVZ"
"SRR2967796",15.3388070946085,0.944105961090685,"7",9.18693192428204,"AP_like","AP2",0,0,8.70007553040082,"iSVZ"
"SRR2967797",14.1905698550539,-4.7571710616252,"1",0.465663242052377,"AP_like","AP1",0,0,5.93631756624875,"VZ"
"SRR2967798",15.1591090460897,0.982513962309923,"7",9.00984901807472,"AP_like","AP2",0,0,7.80219321694183,"iSVZ"
"SRR2967799",14.7414893958306,0.417879335489786,"7",8.55914353785756,"AP_like","AP2",0,0,10.2253520607761,"iSVZ"
"SRR2967800",14.8153784960516,0.43502651818633,"7",8.63393398405537,"AP_like","AP2",0,0,7.83643544325425,"iSVZ"
"SRR2967801",11.4609267680204,1.10366635027348,"2",6.67657278408383,"AP_like","BP3",0,7.66973546279798,0.29995264155153,"VZ"
"SRR2967802",14.9953704973633,0.608265672252588,"7",8.82398933827447,"AP_like","AP2",0,0.3168095768993,6.27595313324529,"iSVZ"
"SRR2967803",15.0233922999335,0.666458599027846,"7",8.85544677499376,"AP_like","AP2",0,0,4.38814130872205,"iSVZ"
"SRR2967804",15.376455333962,1.21373185380961,"7",9.24065608124898,"BP_like","AP2",0,0,0.214287721197304,"iSVZ"
"SRR2967805",15.0791119941417,0.729891182743957,"7",8.9148685527003,"AP_like","AP2",0,0,6.08829003210202,"iSVZ"
"SRR2967806",14.737755172557,0.379134372421336,"7",8.55309427681882,"AP_like","AP2",0,0,6.98555735370211,"iSVZ"
"SRR2967807",15.0122646508348,1.00049164784478,"7",8.86433542692936,"AP_like","AP2",0,1.24040592611104,7.25022260927865,"iSVZ"
"SRR2967808",15.0274586939566,0.762170256559562,"7",8.86523761907285,"AP_like","AP2",0,0,8.86202357799578,"iSVZ"
"SRR2967809",14.9737363891157,0.928603174358786,"7",8.8215668507399,"AP_like","AP2",0,0,7.07545775626114,"iSVZ"
"SRR2967810",7.46036288281837,4.93332014437043,"3",13.5095731065321,"BP_like","BP2",2.48777444797834,0,0.774215665577309,"iSVZ"
"SRR2967811",14.6733665306844,-4.54422586446979,"1",0.419592118448764,"AP_like","AP1",0,0,4.16519644199483,"VZ"
"SRR2967812",14.7860302728318,0.42264254490656,"7",8.60389337789479,"AP_like","AP2",0,0,7.10195466704688,"iSVZ"
"SRR2967813",14.9052912673409,-4.31745304484967,"1",0.506573838561479,"AP_like","AP1",0,0,5.41105671118711,"VZ"
"SRR2967814",14.7501025853154,0.383625083274682,"7",8.56569207020103,"AP_like","AP2",0,0,8.51731113015255,"iSVZ"
"SRR2967815",14.9297420841445,0.258758800405886,"7",8.73754611285803,"AP_like","AP2",0,0,9.39352560321432,"iSVZ"
"SRR2967816",13.0990495669075,0.636754941569132,"7",6.93270129253778,"AP_like","AP2",0,0,6.95399850799128,"VZ"
"SRR2967817",14.9037724974036,0.656341736208675,"7",8.73542104441874,"AP_like","AP2",0,0,0.159856486022932,"iSVZ"
"SRR2967818",14.7270383079011,0.497849355028823,"7",8.54950163366407,"AP_like","AP2",0,0,6.74965493414116,"iSVZ"
"SRR2967819",14.7052121453463,0.794743066128851,"7",8.54548533494663,"AP_like","AP2",0,0,5.55364311607809,"iSVZ"
"SRR2967820",7.2099999765509,2.55319842959065,"2",11.1117636431826,"BP_like","BP3",0,7.30452929441515,6.4262530117877,"iSVZ"
"SRR2967821",14.4683875036686,-4.74168640181102,"1",0.345314345415068,"AP_like","AP1",0,0,7.42148420647325,"VZ"
"SRR2967822",14.2541805624529,-4.83826578715936,"1",0.363915345501809,"AP_like","AP1",0,0,6.34890339120653,"VZ"
"SRR2967823",15.0230237915693,0.664828177932,"7",8.85498009446395,"AP_like","AP2",0,0,8.18067500748345,"iSVZ"
"SRR2967824",14.8732292867919,-4.48252200776482,"1",0.377336387293772,"AP_like","AP1",0,0,8.36911745859982,"VZ"
"SRR2967825",5.08472547924428,3.01692014774195,"4",14.4552024937569,"BP_like","BP1",0,7.0566377151132,1.15019570759408,"iSVZ"
"SRR2967826",15.2853940917647,0.440213062850589,"7",9.10344936234728,"AP_like","AP2",0,0,6.71311840136957,"iSVZ"
"SRR2967827",14.5286905941521,-4.80277032232426,"1",0.262706958206099,"AP_like","AP1",0,0,4.81513476578376,"VZ"
"SRR2967828",14.3401467318527,-4.82689306104724,"1",0.33244226485448,"AP_like","AP1",0,0,5.62186725985977,"VZ"
"SRR2967829",14.7973789492023,-4.48694819167918,"1",0.410020537898516,"AP_like","AP1",0,0.322019270332833,7.46314832442483,"VZ"
"SRR2967830",14.5733732013981,-4.61971840687757,"1",0.401622756253326,"AP_like","AP1",0,0,7.63563106633824,"VZ"
"SRR2967831",14.2903259433406,-5.04651321749374,"1",0.163964756121584,"AP_like","AP1",0,0,7.1643538713639,"VZ"
"SRR2967832",14.7168651890661,-4.76532281246544,"1",0.204827779787997,"AP_like","AP1",0,0.174947088142346,8.19381116075549,"VZ"
"SRR2967833",14.6428773155656,-4.36921162888522,"1",0.587684492777443,"AP_like","AP1",0,0,9.21942992473903,"VZ"
