"cell_id","Component_1","Component_2","State","Pseudotime","stage_group","paper_like_label","PAX6","EOMES","MYT1L","Zone"
"SRR2967126",-19.5959927275065,-1.42989432758796,"5",39.7659371477863,"N_like","N1",2.09831848741411,0,0.489408318927453,"CP"
"SRR2967127",-18.9553016879022,-2.02474637081172,"5",39.3186210957262,"N_like","N1",1.52451005962833,2.52929373565811,3.92558173585055,"CP"
"SRR2967128",-18.8661581235814,-1.1205538881075,"5",38.9784240229666,"N_like","N1",6.33207415419687,0,0,"CP"
"SRR2967129",-19.2484672164287,-1.30073347673299,"5",39.3960617686417,"N_like","N1",3.47257874936245,0.186994893915039,0,"CP"
"SRR2967130",-6.06741416111834,2.49796229321639,"4",25.6019159591861,"BP_like","BP1",0,0,0.40390574879672,"oSVZ"
"SRR2967131",-20.1224126396982,-1.67671799494123,"5",40.3406169337936,"N_like","N1",6.96547262887322,0,0.311084545314369,"CP"
"SRR2967132",-12.2032613454127,0.373672265881949,"5",32.1620415746304,"N_like","N1",6.63288908065804,0,0.247199604090595,"oSVZ"
"SRR2967133",-6.93236175822725,2.2377696716015,"4",26.4818923726685,"BP_like","BP1",5.08164640615971,0,0,"oSVZ"
"SRR2967134",-19.4376923403006,-1.35456187086035,"5",39.5928108881983,"N_like","N1",0,0,0.371845421687431,"CP"
"SRR2967135",-19.3592356552639,-1.6638335764294,"5",39.604619312573,"N_like","N1",6.13955544514488,0,0,"CP"
"SRR2967136",-18.2067894975208,-0.923659127796351,"5",38.2916046415828,"N_like","N1",0,0,0.163221759774586,"CP"
"SRR2967137",-19.5826525712861,-1.55667729106466,"5",39.7888405982402,"N_like","N1",7.0932432419615,0,0.262730205560434,"CP"
"SRR2967138",-2.2414723617099,2.80930680226562,"4",21.7792552873337,"BP_like","BP1",1.71165348425964,0,0,"oSVZ"
"SRR2967139",-14.4091325317625,0.168979052259986,"5",34.3540152793181,"N_like","N1",0.320036347562056,0,0,"CP"
"SRR2967140",-20.6599876380488,-2.13667534232061,"5",40.9859742634606,"N_like","N1",6.79414289822295,0,0.268493082342792,"CP"
"SRR2967141",-20.0463017513421,-1.7740148219254,"5",40.2949816909619,"N_like","N1",9.00384675006962,0,0,"CP"
"SRR2967142",-19.2252417288767,-2.44800512984388,"5",39.696875429789,"N_like","N1",0.311825099298426,0,2.98123526687257,"CP"
"SRR2967143",-2.52855521637716,1.85102054670497,"4",22.194451422045,"BP_like","BP1",4.12123095997784,0,6.45759265034009,"oSVZ"
"SRR2967144",-19.1902902695432,-1.33942055753732,"5",39.3511244183611,"N_like","N1",0,0,0,"CP"
"SRR2967145",-19.1674764599435,-1.9340832914984,"5",39.4967106799272,"N_like","N1",3.46789243040228,0,6.62574098376052,"CP"
"SRR2967146",-12.9531153081276,0.161422218216096,"5",32.9397272036103,"N_like","N1",2.55361362863965,0,0.221853577172156,"oSVZ"
"SRR2967147",-20.0250072452994,-1.76172615188304,"5",40.271084771412,"N_like","N1",0,0,2.71890955437923,"CP"
"SRR2967148",-6.62417957768602,1.71554023960366,"4",26.2788645381981,"BP_like","BP1",6.37430746905379,0,0,"oSVZ"
"SRR2967149",-19.5505753095573,-1.27358122256102,"5",39.678330899743,"N_like","N1",1.12575027527206,0,0,"CP"
"SRR2967150",-20.4184325494434,-1.95441569063904,"5",40.7028683443647,"N_like","N1",4.72752297816116,0,0,"CP"
"SRR2967151",-19.4138599698867,-2.36405775078425,"5",39.8542404641991,"N_like","N1",1.60141127674479,0,7.27448531756955,"CP"
"SRR2967152",-14.2924833539827,-0.63255581130605,"5",34.4273858571182,"N_like","N1",6.12431159023943,0,0,"CP"
"SRR2967153",-19.4181666986645,-1.47406959585865,"5",39.6077317309161,"N_like","N1",1.83216899270921,0,0.247431748628009,"CP"
"SRR2967154",-19.1210275032926,-1.56365183104486,"5",39.3478053792187,"N_like","N1",1.60456953690769,0,0,"CP"
"SRR2967155",-20.1807070556571,-1.6154058440601,"5",40.3792884993629,"N_like","N1",8.10252691404613,0,0,"CP"
"SRR2967156",-19.4395637258106,-1.4090202483339,"5",39.6099466374455,"N_like","N1",5.76601468086801,0,0.163252680272661,"CP"
"SRR2967157",-20.4387798306113,-1.84270195299577,"5",40.6909331045839,"N_like","N1",7.31586507025002,0,0,"CP"
"SRR2967158",-19.9348256078404,-1.57527860346419,"5",40.1320413086511,"N_like","N1",6.82098307268471,0,0,"CP"
"SRR2967159",-11.783579691702,-0.693378262927376,"6",32.5329402715767,"N_like","N2",3.98449821071551,0,5.8745535458941,"oSVZ"
"SRR2967160",-19.6645255754385,-1.66688632069315,"5",39.8984458201238,"N_like","N1",6.9055795520906,0,0,"CP"
"SRR2967161",-20.420202926511,-1.71546910282113,"5",40.6372774743889,"N_like","N1",7.65776860739351,0,0,"CP"
"SRR2967162",-18.8346828834055,-1.5684791270901,"5",39.0743641315978,"N_like","N1",8.00182475642587,0,0,"CP"
"SRR2967163",6.9314006094427,4.65531851063861,"3",13.0704832690453,"BP_like","BP2",1.74922102403568,0,0,"iSVZ"
"SRR2967164",-21.0703480636446,-2.04368233275352,"5",41.3535463605239,"N_like","N1",8.89510869767674,0,0,"CP"
"SRR2967165",-19.0336270210702,-1.58247043353813,"5",39.2692235651175,"N_like","N1",1.1819993833034,0,0.271756728849581,"CP"
"SRR2967166",-19.5356322580767,-1.49085682512734,"5",39.725180964601,"N_like","N1",8.74839749646367,0,0,"CP"
"SRR2967167",-0.177772407801418,3.22439878136274,"4",19.6816038773599,"BP_like","BP1",5.34524023111481,0,0,"oSVZ"
"SRR2967168",1.99630508083358,3.71869461043093,"4",17.5086649914577,"BP_like","BP1",1.12141333091586,0,0.193174990700651,"oSVZ"
"SRR2967169",-19.2171654665997,-1.38500420725845,"5",39.3897555709195,"N_like","N1",4.85989502692444,0,0,"CP"
"SRR2967170",-19.2832691394634,-1.28704864841789,"5",39.4256042950598,"N_like","N1",1.83330302141192,0,0,"CP"
"SRR2967171",-19.8285490504934,-1.63272449465799,"5",40.0462318917732,"N_like","N1",2.88809248929835,0,0,"CP"
"SRR2967172",-19.875817736637,-1.44907746062463,"5",40.0398726707514,"N_like","N1",5.47289387844386,0,0,"CP"
"SRR2967173",-18.9998573665783,-1.05592790874463,"5",39.0885270344664,"N_like","N1",4.34923079720096,0,0,"CP"
"SRR2967174",-19.7192117612339,-1.64286770859842,"5",39.944160509109,"N_like","N1",8.18257312725516,0,0,"CP"
"SRR2967175",-20.1941509078091,-1.85703318804086,"5",40.4602315827539,"N_like","N1",8.42241803598829,0,0,"CP"
"SRR2967176",-20.0518661182553,-1.71359676259864,"5",40.2833050596609,"N_like","N1",5.01752555769777,0,0,"CP"
"SRR2967177",-18.9265757850749,-1.33725892236104,"5",39.0974332171141,"N_like","N1",0.219154267726657,0,0.175306144394348,"CP"
"SRR2967178",-19.5370946143111,-2.13936577488682,"5",39.9092200803301,"N_like","N1",5.51151231632917,3.03448689961008,5.41213453814433,"CP"
"SRR2967179",-18.9665644998105,-1.29232355424101,"5",39.1231551570821,"N_like","N1",0,0,0,"CP"
"SRR2967180",-19.9729438314394,-1.63804714472916,"5",40.1862935016909,"N_like","N1",5.21891675305186,0,0,"CP"
"SRR2967181",-19.901034271427,-1.88610973411838,"5",40.1871480004917,"N_like","N1",0.470970974844288,0,0,"CP"
"SRR2967182",-19.4528530858775,-1.56202383631355,"5",39.6657855731113,"N_like","N1",4.65358745622635,0,0,"CP"
"SRR2967183",-17.1648003754863,-0.725129773596418,"5",37.2367425804751,"N_like","N1",6.49312691442892,0,0,"CP"
"SRR2967184",-6.29534761805692,2.17136825866567,"4",25.8763670393997,"BP_like","BP1",9.38140018868992,0,0,"oSVZ"
